id;n_victimas;aaaa;mm;dd;fecha;hora;franja_hora;direccion_normalizada;comuna;tipo_calle;otra_direccion;calle;altura;cruce;geocodificacion_CABA;longitud;latutid;victima;acusado;participantes;moto;auto;transporte_publico;camion;ciclista;gravedad
LC-2019-0291009;1;2019;5;10;43595;0,18125;4;SD;15;SD;Donado y Triunvirato Av. 0, Barrio: Villa Ortuzar  , jurisdicción comisaria:  Vecinal 15C;;;;Point (99305.32206709627644159 105172.46199980904930271);-58.470871;-34.582643;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0291010;1;2019;5;10;43595;0,182638889;4;SD;12;SD;Ramallo 3700, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;;;;Point (98002.18337426248763222 109010.42268733817036264);-58.485065;-34.548044;PEATON;SD;PEATON-SD;SD;SD;SD;SD;SD;SD
LC-2019-0291069;16;2019;5;10;43595;0,3;7;SD;6;SD;Goyena, Pedro Av. y Mitre, Emilio 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;;;;Point (101839.13405504693218973 100276.27762190373323392);-58.443244;-34.626778;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0291294;1;2019;5;10;43595;0,390972222;9;SD;10;SD;Justo, Juan B. Av. 7725, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A;;;;Point (96817.21527474207687192 99812.62334276121691801);-58.49801;-34.630954;SD;SD;SD-SD;x;SD;SD;x;SD;SD
LC-2019-0291316;1;2019;5;10;43595;0,329166667;7;SD;12;SD;Ruiz Huidobro y Vidal 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;;;;Point (98934.98560386578901671 109271.71685377441463061);-58.474902;-34.54569;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0291346;2;2019;5;10;43595;0,368055556;8;SD;10;SD;Irigoyen 1491, Barrio: Monte Castro  , jurisdicción comisaria:  Vecinal 10B;;;;Point (94955.90261238941457123 100261.73168155715393368);-58.518306;-34.626898;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0291420;1;2019;5;10;43595;0,385416667;9;SD;6;SD;Potosi y Rio De Janeiro 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A;;;;Point (102998.46902268833946437 102464.92246575914032292);-58.430609;-34.607046;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0291713;1;2019;5;10;43595;0,384722222;9;SD;3;SD;Humberto 1° y Matheu 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;;;;Point (105843.66378276901377831 100795.80454541098151822);-58.399578;-34.62208;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0291735;1;2019;5;10;43595;0,4875;11;SD;11;SD;Gavilan 1229, Barrio:   , jurisdicción comisaria:;;;;Point (99756.20498144881275948 101489.7260773635644);-58.465958;-34.615841;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0291981;1;2019;5;10;43595;0,532638889;12;SD;13;SD;Del Libertador Av. 5424, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;;;;Point (101835.19486257609969471 107452.54391755217511673);-58.443302;-34.562088;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0292215;1;2019;5;10;43595;0,444444444;10;SD;9;SD;Alberdi, Juan Bautista Av. 5759, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;;;;Point (96467.61028055721544661 97603.57615422346862033);-58.501832;-34.650866;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0292330;2;2019;5;10;43595;0,605555556;14;SD;9;SD;Santiago De Compostela Av. y Asturias Av. 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;;;;Point (99628.75266923457093071 96897.72275534104846884);-58.46735;-34.657235;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0292337;2;2019;5;10;43595;0,606944444;14;SD;1;SD;Alem, Leandro N. Av. y Cordoba Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (108422.05637924707843922 103418.96326199280156288);-58.371488;-34.598416;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0292451;1;2019;5;10;43595;0,565972222;13;SD;7;SD;Asamblea Av. y Curapaligue Av. 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B;;;;Point (101597.41158531897235662 99180.73861900609335862);-58.445878;-34.636654;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0292468;1;2019;5;10;43595;0,541666667;13;SD;15;SD;Scalabrini Ortiz, Raul Av. 306, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (102266.99552556379057933 103286.03278260977822356);-58.438586;-34.599646;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0292562;1;2019;5;10;43595;0,565972222;13;SD;8;SD;Diaz, Ana y Soldado De La Frontera Av. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8C;;;;Point (99619.07363360200542957 94158.86010903335409239);-58.467457;-34.681924;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0292591;1;2019;5;10;43595;0,333333333;8;SD;5;SD;San Juan Av. 4067, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;;;;Point (103751.94169132490060292 100331.95409402044606395);-58.422385;-34.626271;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0292615;1;2019;5;10;43595;0,675;16;SD;4;SD;Chutro, Pedro, Prof., Dr. 3435, Barrio: Parque Patricios  , jurisdicción comisaria:  Vecinal 4A;;;;Point (104707.27752053394215181 98493.68055007005750667);-58.411957;-34.642838;TRANSPORTE PUBLICO;SD;TRANSPORTE PUBLICO-SD;SD;SD;x;SD;SD;SD
LC-2019-0292667;1;2019;5;10;43595;0,684027778;16;SD;15;SD;Justo, Juan B. Av. y Muñecas 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (101332.38042448219493963 103485.22316503277397715);-58.448775;-34.597852;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0292829;1;2019;5;10;43595;0,717361111;17;SD;15;SD;Antezana y Acoyte 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (101890.17223542758438271 102852.80976969171024393);-58.442693;-34.603552;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0292865;1;2019;5;10;43595;0,704861111;16;SD;11;SD;Nazca Av. y Arregui 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A;;;;Point (97900.68722464816528372 102609.3532299394137226);-58.486187;-34.605746;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0292942;1;2019;5;10;43595;0,651388889;15;SD;14;SD;Darwin y Cabrera, Jose A. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (102529.61448991093493532 104637.79754860611865297);-58.435727;-34.58746;MOTO;SD;MOTO-SD;x;SD;SD;x;SD;SD
LC-2019-0292943;1;2019;5;10;43595;0,742361111;17;SD;9;SD;Miralla y Zelada 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;;;;Point (96353.55803053626732435 98084.98541459660918918);-58.503074;-34.646526;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0293028;1;2019;5;10;43595;0,772222222;18;SD;4;SD;Castillo, Catulo y 24 De Noviembre 0, Barrio: Parque Patricios  , jurisdicción comisaria:  Vecinal 4A;;;;Point (104953.78969533303461503 99314.02106892218580469);-58.409273;-34.635442;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0293124;1;2019;5;10;43595;0,71875;17;SD;15;SD;Forest Av. y Alvarez Thomas Av. 0, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 15C;;;;Point (100282.00451372830139007 105654.71483518273453228);-58.460226;-34.578296;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0293289;1;2019;5;10;43595;0,86875;20;SD;5;SD;La Plata Av. 1378, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;;;;Point (103444.63646516378503293 99792.93362825266376603);-58.425734;-34.631131;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0293457;1;2019;5;10;43595;0,875;21;SD;12;SD;Echeverria y Donado 0, Barrio: Villa Urquiza 0 , jurisdicción comisaria: 0;;;;Point (98993.53728532754757907 106155.29657992535794619);-58.474268;-34.573783;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0293467;1;2019;5;10;43595;0,975694444;23;SD;3;SD;Mitre, Bartolome y Junin 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;;;;Point (106137.39633344861795194 102327.71992342361772899);-58.396386;-34.608269;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0293514;1;2019;5;10;43595;0,802083333;19;SD;12;SD;Acha, Mariano, Gral. y Roosevelt Franklin D. 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;;;;Point (98475.83599724610394333 106676.93943516461877152);-58.479909;-34.56908;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0624603;1;2019;5;10;43595;0,625;15;NAZCA AV. 768;;SD;SD;NAZCA AV.;768;;Point (99115.6647611 100631.652736);;;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0293994;1;2019;5;11;43596;0,40625;9;SD;4;SD;Alcorta, Amancio Av. y Velez Sarsfield Av. 0, Barrio: Parque Patricios  , jurisdicción comisaria:  Vecinal 4A;;;;Point (106730.84207554881868418 98784.86248584288114216);-58.389888;-34.640202;CICLISTA;SD;CICLISTA-SD;SD;SD;SD;SD;x;SD
LC-2019-0294844;1;2019;5;11;43596;0,826388889;19;SD;13;SD;Cabildo Av. y La Pampa 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C;;;;Point (100830.35932783276075497 107143.51333640303346328);-58.454251;-34.564875;CICLISTA;SD;CICLISTA-SD;SD;SD;SD;SD;x;SD
LC-2019-0309181;1;2019;5;11;43596;0,461805556;11;SD;15;SD;Comisaria:  Vecinal 15B. Calle y altura: Cordoba Av. y Lavalleja 0 Piso:  Dpto:  Barrio: Villa Crespo;;;;Point (103327.35375955795461778 103671.87720155440911185);-58.427028;-34.596165;CICLISTA;SD;CICLISTA-SD;SD;SD;SD;SD;x;SD
LC-2019-0293558;1;2019;5;11;43596;0,056944444;1;SD;12;SD;Quesada y Aizpurua 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;;;;Point (96699.53914540393452626 106220.3110189105354948);-58.499268;-34.573192;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0293572;1;2019;5;11;43596;0,064583333;1;SD;12;SD;Estado Plurinacional De Bolivia 5511, Barrio: Villa Pueyrredon  , jurisdicción comisaria:  Vecinal 12B;;;;Point (96198.09103683833382092 105735.45031258671951946);-58.504735;-34.577561;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0293591;1;2019;5;11;43596;0,020833333;0;SD;15;SD;Thames y Castillo 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (102370.21981373149901628 104129.21064675204979721);-58.437463;-34.592045;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0293645;1;2019;5;11;43596;0,128472222;3;SD;7;SD;Alberdi, Juan Bautista Av. y Marti, Jose 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;;;;Point (99275.98448848015686963 99462.16283248514810111);-58.471196;-34.634118;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0293780;1;2019;5;11;43596;0,296527778;7;SD;13;SD;Colectora Cantilo, Int. y Udaondo, Guillermo Av. 0, Barrio: Belgrano SOBRE LA AVENIDA CANTILO , jurisdicción comisaria:  Vecinal 13B;;;;Point (101287.45200423827918712 109848.88290215938468464);-58.449274;-34.540487;MOTO;SD;MOTO-SD;x;SD;x;SD;x;SD
LC-2019-0293789;1;2019;5;11;43596;0,236111111;5;SD;9;SD;De La Torre, Lisandro Av. y Rodo, Jose E. 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;;;;Point (96216.6111476360965753 96709.45595157818752341);-58.504574;-34.658925;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0293859;1;2019;5;11;43596;0,322916667;7;SD;5;SD;Castro Barros Av. y Don Bosco 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;;;;Point (103912.84168918294017203 101785.22991219138202723);-58.420637;-34.61317;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294055;1;2019;5;11;43596;0,458333333;11;SD;10;SD;PAZ, GRAL. AV. 9780, Barrio: Versalles  , jurisdicción comisaria:  Vecinal 10B;;;;Point (93870.1820466785429744 99828.20531092560850084);-58.530149;-34.6308;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0294131;1;2019;5;11;43596;0,393055556;9;SD;4;SD;Comisaría 30, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C;;;;Point (109417.55240661962307058 99451.90752397074538749);-58.360592;-34.634168;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0294193;1;2019;5;11;43596;0,520833333;12;SD;15;SD;Forest Av. y Lacroze, Federico Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A;;;;Point (100856.22680287307593971 104890.79891331939143129);-58.453967;-34.585182;MOTO;SD;MOTO-SD;x;SD;x;SD;SD;SD
LC-2019-0294388;1;2019;5;11;43596;0,650694444;15;SD;13;SD;Ciudad Universitaria, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13B;;;;Point (101802.50278319476637989 109774.47561457585834432);-58.443663;-34.541157;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0294405;1;2019;5;11;43596;0,635416667;15;SD;5;SD;Pavon y Liniers Virrey 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;;;;Point (104595.59960214306192938 99970.71065726783126593);-58.413183;-34.629524;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294452;1;2019;5;11;43596;0,548611111;13;SD;13;SD;Paz, Gral. Av. y Del Libertador Av. 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;;;;Point (99677.88806918406044133 110364.01494863603147678);-58.466808;-34.535844;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294460;1;2019;5;11;43596;0,673611111;16;SD;10;SD;Benedetti, Osvaldo E., Dip.Nac. y Rivadavia Av. 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10C;;;;Point (98168.43006749324558768 99457.6767202956834808);-58.483275;-34.634157;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294480;2;2019;5;11;43596;0,576388889;13;SD;15;SD;Acoyte y Galicia 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (101703.91718498191039544 103082.8095554725441616);-58.444724;-34.601479;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0294539;1;2019;5;11;43596;0,614583333;14;SD;10;SD;Lope De Vega Av. 2900, Barrio: Villa Real  , jurisdicción comisaria:  Vecinal 10B;;;;Point (94519.94359169238305185 101511.37091957643860951);-58.523052;-34.615631;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0294551;1;2019;5;11;43596;0,734722222;17;SD;9;SD;Tandil y Andalgala 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;;;;Point (96193.37794196773029398 96152.00093364003987517);-58.50483;-34.66395;SD;SD;SD-SD;x;SD;x;SD;SD;SD
LC-2019-0294566;1;2019;5;11;43596;0,741666667;17;SD;12;SD;Moldes y Garcia Del Rio Av. 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;;;;Point (99190.19526842357299756 108907.77532224128663074);-58.472122;-34.548971;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0294613;1;2019;5;11;43596;0,682638889;16;SD;13;SD;Garcia, Teodoro y Conde 0, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 13C;;;;Point (101167.62593076798657421 105751.8279683852015296);-58.450574;-34.57742;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0294636;1;2019;5;11;43596;0,541666667;13;SD;1;SD;Paseo Colon Av. e Independencia Av., Barrio: San Telmo  , jurisdicción comisaria:  Vecinal 1E;;;;Point (108676.70903219938918483 101356.69699893274810165);-58.368691;-34.617004;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294789;1;2019;5;11;43596;0,784722222;18;SD;12;SD;Congreso Av. y Andonaegui 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;;;;Point (97215.08236108247365337 106397.08834525148267858);-58.493649;-34.5716;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294790;3;2019;5;11;43596;0,79375;19;SD;9;SD;Alberdi, Juan Bautista Av. y Andalgala 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;;;;Point (95590.78713073016842827 96760.42631042939319741);-58.511401;-34.658463;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0294809;1;2019;5;11;43596;0,863194444;20;SD;4;SD;Regimiento De Patricios Av. y Palacios, Alfredo L. 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;;;;Point (108673.11093543628521729 98382.78304508615110535);-58.3687;-34.643812;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0294838;1;2019;5;11;43596;0,882638889;21;SD;2;SD;Callao Av. 1620, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A;;;;Point (106653.62238990813784767 104285.11746557829610538);-58.390773;-34.590621;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294848;1;2019;5;11;43596;0,888194444;21;SD;14;SD;Guemes y Gurruchaga 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (103859.17273887810006272 105096.05477842231630348);-58.421237;-34.583325;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0294853;1;2019;5;11;43596;0,84375;20;SD;12;SD;Balbin, Ricardo, Dr. Av. 4104, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;;;;Point (97656.34620271490712184 108234.36771356928511523);-58.488835;-34.555039;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294866;1;2019;5;11;43596;0,888888889;21;SD;8;SD;PAZ, GRAL. AV. 15480, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;;;;Point (97646.22421448789827991 93897.97022508515510708);-58.488986;-34.684273;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0294908;1;2019;5;11;43596;0,854166667;20;SD;7;SD;Corea Av. y Castañares Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7B;;;;Point (101746.9245029306912329 98498.46851443266496062);-58.444246;-34.642804;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0294971;1;2019;5;11;43596;0,965277778;23;SD;7;SD;Artigas, Jose Gervasio, Gral. y Moron 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;;;;Point (99653.51863769801275339 100754.34339017741149291);-58.467078;-34.62247;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0295028;1;2019;5;11;43596;0,9375;22;SD;14;SD;Campos, Luis M. Av. y Clay 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B;;;;Point (102872.72748375525407027 106114.88216092191578355);-58.431992;-34.574144;AUTO;SD;AUTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0295045;1;2019;5;11;43596;0,979861111;23;SD;1;SD;Cerrito 46, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B;;;;Point (107452.25145918148336932 102368.36222159331373405);-58.382051;-34.607894;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0298339;1;2019;5;11;43596;0,233333333;5;SD;3;SD;Corrientes Av. y Boulogne Sur Mer 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;;;;Point (105196.39229261278524064 102756.16083696299756411);-58.406648;-34.604412;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0317187;1;2019;5;11;43596;0,622916667;14;SD;15;SD;Gallardo, Angel Av. y Pueyrredon, Honorio, Dr. Av. 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (101623.26953135938674677 102433.75265310198301449);-58.445602;-34.60733;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0418841;1;2019;5;11;43596;0,729166667;17;SD;4;SD;Garcia, Martin Av. y Defensa 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;;;;Point (108494.31455367032322101 99971.63469532947055995);-58.370666;-34.629491;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0695075;1;2019;5;11;43596;0,28125;6;CABILDO AV. y MENDOZA;;SD;SD;CABILDO AV.;;MENDOZA;Point (100531.51268586 107563.881866533);;;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2019-0294965;1;2019;5;12;43597;0,004166667;0;SD;4;SD;Pilcomayo y Regimiento De Patricios Av. 0, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4D;;;;Point (108496.76658962384681217 99945.56298355938633904);-58.370639;-34.629726;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295203;1;2019;5;12;43597;0,170833333;4;SD;8;SD;PAZ, GRAL. AV. 15480, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;;;;Point (97934.20000422160956077 93675.94942826034093741);-58.485844;-34.686275;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295258;1;2019;5;12;43597;0,21875;5;SD;1;SD;Grierson, Cecilia y Antartida Argentina Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (108730.54882349079707637 103416.46059097124089021);-58.368125;-34.598436;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295264;1;2019;5;12;43597;0,224305556;5;SD;9;SD;Peron, Eva Av. y Ameghino, Florentino, Dr. 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;;;;Point (99011.05361892012297176 97300.69774670858168975);-58.474088;-34.653602;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0295317;1;2019;5;12;43597;0,25;6;SD;No Especificada;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295318;1;2019;5;12;43597;0,236111111;5;SD;6;SD;Rojas y Avellaneda 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A;;;;Point (101844.12663869361858815 101434.97857563506113365);-58.443192;-34.616333;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295319;1;2019;5;12;43597;0,321527778;7;SD;No Especificada;SD;SD;;;;SD;SD;SD;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0295324;1;2019;5;12;43597;0,25;6;SD;8;SD;Paz, Gral. Av. y Roca, Cnel. Av. 0, Barrio: Villa Riachuelo  , jurisdicción comisaria:  Vecinal 8C;;;;Point (99402.10477364565304015 92374.79248727332742419);-58.469826;-34.698006;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295344;1;2019;5;12;43597;0,355555556;8;SD;9;SD;MARTINEZ CASTRO 1595, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;;;;Point (99756.0486855644849129 97815.59742911290959455);-58.465961;-34.648961;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0295349;1;2019;5;12;43597;0,295833333;7;SD;5;SD;Maza y Caseros Av. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 5B;;;;Point (104593.92249603224627208 98982.95598299620905891);-58.413196;-34.638428;SD;SD;SD-SD;x;SD;SD;x;SD;SD
LC-2019-0295438;1;2019;5;12;43597;0,461805556;11;SD;11;SD;Gaona Av. y Trelles, Manuel R. 0, Barrio: Villa Gral. Mitre  , jurisdicción comisaria:  Vecinal 11A;;;;Point (100241.36870644320151769 101655.46370585028489586);-58.460668;-34.614347;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0295483;1;2019;5;12;43597;0,503472222;12;SD;9;SD;Peron, Eva Av. y La Facultad 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;;;;Point (99137.72932922308973502 97440.37736755923833698);-58.472706;-34.652343;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295570;1;2019;5;12;43597;0,582638889;13;SD;9;SD;Guamini y Castro, Emilio Av. 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;;;;Point (94780.19108707548002712 97232.69007905999023933);-58.520241;-34.654202;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0295673;1;2019;5;12;43597;0,670833333;16;SD;2;SD;Pueyrredon Av. y Arenales 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (105637.04843455634545535 103985.49008802954631392);-58.401852;-34.593328;SD;SD;SD-SD;x;SD;SD;x;SD;SD
LC-2019-0295684;1;2019;5;12;43597;0,572916667;13;SD;1;SD;Huergo, Ing. Av. y Estados Unidos 0, Barrio: San Telmo  , jurisdicción comisaria:  Vecinal 1E;;;;Point (108881.19947277980099898 101232.92396384936000686);-58.36646;-34.618118;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0295811;1;2019;5;12;43597;0,638888889;15;SD;11;SD;Sastre, Marcos y Condarco 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A;;;;Point (97932.88216016117075924 103009.94091175124049187);-58.485835;-34.602135;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0295908;1;2019;5;12;43597;0,765972222;18;SD;15;SD;Cordoba Av. y Araoz 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 15B;;;;Point (103130.63183310149179306 103817.37805673053662758);-58.429173;-34.594854;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0296005;1;2019;5;12;43597;0,680555556;16;SD;1;SD;Paine, Aime y Salotti Martha 0, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E;;;;Point (109350.08768457200494595 101753.74212703993543983);-58.361353;-34.613419;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0296023;1;2019;5;12;43597;0,802083333;19;SD;15;SD;Llerena 3197, Barrio: Parque Chas  , jurisdicción comisaria:  Vecinal 15C;;;;Point (98369.0818764101859415 104334.57284339446050581);-58.481077;-34.590195;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0296084;1;2019;5;12;43597;0,725694444;17;SD;14;SD;Godoy Cruz 3046, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (103784.86422383565513883 106026.81198485172353685);-58.422051;-34.574935;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
